O*NET-SOC Code,Title,basic_skills,cognitive_skills,social_skills,operations_skills,maintenance_skills,technical_skills,management_skills,automation_risk,automation_risk_score
51-3092.00,Food Batchmakers,3.0,2.644285714285714,2.331666666666667,2.7800000000000002,1.435,1.8425,1.9366666666666668,48.9,58.8
51-3093.00,Food Cooking Machine Operators and Tenders,2.8725000000000005,2.587142857142857,2.23,2.8125,1.375,1.6275,2.0399999999999996,47.4,57.3
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",2.8449999999999998,2.7114285714285713,2.3966666666666665,3.25,2.5275,1.94,2.231666666666667,39.2,49.2
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",2.9675000000000002,2.5728571428571425,2.438333333333333,3.0324999999999998,2.2175000000000002,1.6575,2.043333333333333,39.4,49.4
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",2.9975,2.892857142857143,2.481666666666667,3.6550000000000002,2.75,1.7825,2.48,34.6,44.6
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",2.875,2.5885714285714285,2.2099999999999995,3.2824999999999998,2.1875,1.7175,2.0,41.3,51.3
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.8425000000000002,2.6771428571428575,2.2066666666666666,3.0925000000000002,2.4675000000000002,1.845,2.1033333333333335,40.7,50.7
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.8449999999999998,2.641428571428572,2.311666666666667,3.625,2.4050000000000002,1.905,2.206666666666667,39.5,49.5
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.75,2.41,2.186666666666667,3.125,2.4375,1.875,2.105,41.2,51.2
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",2.8449999999999998,2.6042857142857145,2.186666666666667,3.2225,2.1574999999999998,1.78,1.9766666666666666,42.5,52.5
51-4041.00,Machinists,2.8449999999999998,2.6942857142857144,2.543333333333333,3.0925000000000002,2.7199999999999998,2.0025,2.2083333333333335,37.7,47.7
51-4051.00,Metal-Refining Furnace Operators and Tenders,2.9375,2.75,2.456666666666667,3.3774999999999995,2.3449999999999998,1.6875,2.375,37.4,47.4
51-4052.00,"Pourers and Casters, Metal",2.625,2.5357142857142856,2.23,2.9050000000000002,1.9675,1.6275,2.105,42.5,52.5
51-4061.00,"Model Makers, Metal and Plastic",2.9074999999999998,2.8757142857142854,2.2516666666666665,3.3425000000000002,2.4074999999999998,2.06,2.1033333333333335,42.1,52.1
51-4062.00,"Patternmakers, Metal and Plastic",2.8125,2.7142857142857144,2.27,2.9675000000000002,2.065,2.0,1.9583333333333333,45.3,55.3
51-4071.00,Foundry Mold and Coremakers,2.4375,2.4457142857142857,2.1033333333333335,2.5300000000000002,1.75,1.4075,2.0433333333333334,43.3,53.3
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2.9975,2.6614285714285715,2.311666666666667,3.0949999999999998,2.4699999999999998,1.5325,1.9983333333333333,37.2,47.2
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.9375,2.7857142857142856,2.606666666666667,3.375,2.6550000000000002,1.815,2.2716666666666665,35.6,45.6
51-4111.00,Tool and Die Makers,2.7524999999999995,2.9085714285714284,2.1683333333333334,3.1875,2.6550000000000002,2.2175000000000002,2.188333333333333,42.1,52.1
51-4121.00,"Welders, Cutters, Solderers, and Brazers",2.3725,2.4657142857142853,2.0850000000000004,2.7475,1.8125,1.56,2.0399999999999996,44.4,54.4
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",2.8125,2.607142857142857,2.186666666666667,2.7824999999999998,1.9675,1.6525,2.1,43.3,53.3
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",3.0,2.7314285714285718,2.376666666666667,3.3425000000000002,2.375,1.9075,2.123333333333333,40.1,50.1
51-4192.00,"Layout Workers, Metal and Plastic",2.8149999999999995,2.7314285714285718,2.3349999999999995,2.75,2.0925000000000002,1.7775,1.9783333333333335,42.9,52.9
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",2.9975,2.5528571428571425,2.48,2.9375,1.9675,1.595,2.0833333333333335,40.4,50.4
51-4194.00,"Tool Grinders, Filers, and Sharpeners",2.6574999999999998,2.734285714285714,2.3333333333333335,3.5324999999999998,2.7199999999999998,1.8125,2.3333333333333335,36.4,46.4
51-5111.00,Prepress Technicians and Workers,3.0300000000000002,2.7857142857142856,2.7916666666666665,2.6225000000000005,1.905,1.78,2.23,40.9,50.9
51-5112.00,Printing Press Operators,2.9350000000000005,2.7300000000000004,2.4166666666666665,3.4675000000000002,2.465,1.53,2.2466666666666666,35.4,45.4
51-5113.00,Print Binding and Finishing Workers,2.9375,2.6771428571428575,2.5400000000000005,2.9699999999999998,2.535,1.62,2.25,36.1,46.1
51-6011.00,Laundry and Dry-Cleaning Workers,2.6875,2.4814285714285718,2.4399999999999995,2.5,1.5625,1.155,2.061666666666667,38.9,48.9
51-6021.00,"Pressers, Textile, Garment, and Related Materials",1.9675,2.0885714285714285,1.7716666666666665,2.4675000000000002,1.8125,1.28,1.75,43.9,53.9
51-6031.00,Sewing Machine Operators,2.3725,2.4614285714285713,2.0216666666666665,2.5600000000000005,1.595,1.25,1.96,42.7,52.7
51-6041.00,Shoe and Leather Workers and Repairers,2.75,2.4114285714285715,2.5233333333333334,2.4074999999999998,1.5,1.315,1.9583333333333333,41.4,51.4
51-6042.00,Shoe Machine Operators and Tenders,2.7475,2.4614285714285713,2.1633333333333336,2.9074999999999998,2.25,1.4375,2.145,38.8,48.8
51-6051.00,"Sewers, Hand",2.4050000000000002,2.4114285714285715,2.02,2.1875,1.095,1.375,1.9799999999999998,49.3,59.2
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",2.7800000000000002,2.5885714285714285,2.4133333333333336,2.2475,1.75,1.44,2.081666666666667,42.2,52.2
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,2.8149999999999995,2.4457142857142857,2.2283333333333335,3.1574999999999998,2.3425000000000002,1.78,2.1016666666666666,40.7,50.7
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",2.8425000000000002,2.5542857142857143,2.231666666666667,3.3125,2.5625,1.655,2.231666666666666,37.4,47.4
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",2.7524999999999995,2.41,2.061666666666667,2.94,2.1550000000000002,1.375,1.9566666666666668,39.5,49.5
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",2.75,2.5185714285714282,2.2099999999999995,3.2800000000000002,2.2475,1.345,2.1466666666666665,36.6,46.6
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",2.875,2.7685714285714282,2.393333333333333,3.4074999999999998,2.2800000000000002,1.5,2.145,36.7,46.7
51-6092.00,Fabric and Apparel Patternmakers,3.1550000000000002,3.16,2.773333333333333,2.6850000000000005,1.2175,2.09,2.4783333333333335,48.2,58.1
51-6093.00,Upholsterers,2.935,2.91,2.648333333333333,2.6899999999999995,2.1550000000000002,1.6575,2.311666666666667,38.8,48.8
51-7011.00,Cabinetmakers and Bench Carpenters,2.785,2.857142857142857,2.375,3.25,2.5949999999999998,1.94,2.2083333333333335,38.9,48.9
51-7021.00,Furniture Finishers,2.8125,2.7842857142857147,2.668333333333333,2.7824999999999998,2.0025,1.435,2.3100000000000005,37.3,47.3
51-7031.00,"Model Makers, Wood",2.875,2.8214285714285716,2.3333333333333335,2.75,1.7175,1.6875,2.0400000000000005,44.7,54.7
51-7032.00,"Patternmakers, Wood",2.9050000000000002,2.838571428571428,2.2083333333333335,2.9050000000000002,2.185,2.0625,2.355,43.8,53.8
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",2.375,2.4814285714285718,2.1266666666666665,3.06,2.2175000000000002,1.4375,2.0,39.1,49.1
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2.6275,2.6257142857142854,1.9816666666666662,3.3425000000000002,2.66,1.8775,1.9583333333333333,40.9,50.9
51-8011.00,Nuclear Power Reactor Operators,3.6574999999999998,3.2157142857142853,2.9599999999999995,3.5625,1.125,2.2199999999999998,2.73,45.9,55.9
51-8012.00,Power Distributors and Dispatchers,3.465,3.0871428571428576,2.726666666666667,2.8425000000000002,1.5,1.9075,2.4583333333333335,44.5,54.5
51-8013.00,Power Plant Operators,3.1875,2.9114285714285715,2.4166666666666665,3.5,2.56,1.875,2.3366666666666664,37.5,47.5
51-8013.03,Biomass Plant Technicians,3.0,2.962857142857143,2.77,3.4074999999999998,2.4050000000000002,2.1574999999999998,2.4166666666666665,38.4,48.4
51-8013.04,Hydroelectric Plant Technicians,3.1225000000000005,2.962857142857143,2.6233333333333335,3.5024999999999995,3.0949999999999998,2.2525,2.4166666666666665,35.1,45.1
51-8021.00,Stationary Engineers and Boiler Operators,3.0625,2.7814285714285716,2.6033333333333335,3.4375,2.7800000000000002,1.8125,2.3766666666666665,34.4,44.5
51-8031.00,Water and Wastewater Treatment Plant and System Operators,3.1574999999999998,2.872857142857143,2.563333333333333,3.565,2.5925000000000002,2.2475,2.5016666666666665,38.6,48.6
51-8091.00,Chemical Plant and System Operators,3.1875,3.1242857142857146,2.5416666666666665,3.6550000000000002,2.1550000000000002,2.0625,2.543333333333333,40.3,50.3
51-8092.00,Gas Plant Operators,3.0300000000000002,2.9828571428571427,2.6666666666666665,3.5300000000000002,2.2525,2.0949999999999998,2.52,39.3,49.3
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",3.1550000000000002,2.9285714285714284,2.5,3.3774999999999995,2.25,2.0,2.418333333333333,40.3,50.3
51-8099.01,Biofuels Processing Technicians,3.2800000000000002,2.6799999999999997,3.0,3.5025,2.5625,2.2199999999999998,2.5233333333333334,35.8,45.8
51-9011.00,Chemical Equipment Operators and Tenders,3.2199999999999998,3.0542857142857143,2.4983333333333335,3.44,2.1275,2.2175000000000002,2.4166666666666665,42.7,52.7
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",2.9399999999999995,2.7857142857142856,2.5416666666666665,3.2175000000000002,2.535,2.1875,2.375,39.8,49.8
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",2.9699999999999998,2.6257142857142854,2.5849999999999995,3.4399999999999995,2.2175000000000002,1.69,2.3966666666666665,37.2,47.3
51-9022.00,"Grinding and Polishing Workers, Hand",2.7225,2.4642857142857144,2.3516666666666666,3.1574999999999998,2.435,1.5925,2.145,37.4,47.4
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",2.9375,2.64,2.25,3.37,2.37,1.755,2.143333333333333,39.6,49.6
51-9031.00,"Cutters and Trimmers, Hand",2.6574999999999998,2.2842857142857143,2.2483333333333335,2.1875,1.06,1.25,1.9799999999999998,45.7,55.7
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",2.75,2.605714285714286,2.311666666666667,3.4675000000000002,2.4675000000000002,1.9375,2.2283333333333335,39.7,49.7
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2.9675000000000002,2.697142857142857,2.2716666666666665,3.375,2.4074999999999998,1.7175,2.1016666666666666,38.9,48.9
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",2.995,2.4285714285714284,2.205,3.0300000000000002,1.5925,1.69,1.8549999999999998,46.6,56.6
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.1525,2.6614285714285715,2.418333333333333,2.9699999999999998,1.5925,1.84,2.1650000000000005,45.8,55.8
51-9071.00,Jewelers and Precious Stone and Metal Workers,2.875,2.608571428571428,2.73,2.2824999999999998,1.8125,1.5,2.3333333333333335,39.9,49.9
51-9071.06,Gem and Diamond Workers,2.9350000000000005,2.697142857142857,2.4783333333333335,2.5949999999999998,1.905,1.7825,2.145,43.3,53.3
51-9081.00,Dental Laboratory Technicians,3.065,2.857142857142857,2.5866666666666664,2.75,1.97,1.8125,2.273333333333333,41.8,51.8
51-9082.00,Medical Appliance Technicians,3.5300000000000002,3.127142857142857,3.0416666666666665,3.4050000000000002,2.5625,2.0975,2.5,35.0,45.0
51-9083.00,Ophthalmic Laboratory Technicians,2.8774999999999995,2.641428571428572,2.435,2.9675000000000002,2.1225,1.8425,2.2483333333333335,41.6,51.6
51-9111.00,Packaging and Filling Machine Operators and Tenders,2.8125,2.4285714285714284,2.563333333333333,2.9699999999999998,2.065,1.405,1.9783333333333335,37.2,47.2
51-9123.00,"Painting, Coating, and Decorating Workers",2.6574999999999998,2.2842857142857147,2.3766666666666665,1.935,1.375,1.345,1.9766666666666672,44.7,54.6
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2.5275,2.5700000000000003,2.271666666666667,3.1849999999999996,2.5,1.47,2.125,36.2,46.2
51-9141.00,Semiconductor Processing Technicians,3.0649999999999995,2.7328571428571427,2.3966666666666665,3.1574999999999998,2.285,1.7825,2.061666666666667,40.1,50.1
51-9151.00,Photographic Process Workers and Processing Machine Operators,3.1574999999999998,2.7485714285714287,2.8983333333333334,3.2199999999999998,2.315,2.0,2.436666666666667,37.5,47.5
51-9161.00,Computer Numerically Controlled Tool Operators,2.9050000000000002,3.051428571428572,2.3983333333333334,3.6850000000000005,2.7175000000000002,2.06,2.3766666666666665,37.5,47.5
51-9162.00,Computer Numerically Controlled Tool Programmers,3.1550000000000002,3.197142857142857,2.5849999999999995,3.0949999999999998,2.2175000000000002,2.9074999999999998,2.6233333333333335,45.8,55.8
51-9191.00,Adhesive Bonding Machine Operators and Tenders,2.9975000000000005,2.5700000000000003,2.3766666666666665,3.4375,2.2800000000000002,1.7175,2.2083333333333335,38.7,48.7
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",2.69,2.3757142857142854,2.2900000000000005,2.7800000000000002,1.72,1.405,1.9599999999999997,41.8,51.8
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,3.0,3.0171428571428573,2.606666666666666,3.4675000000000002,2.6225,1.875,2.3349999999999995,35.9,45.9
51-9194.00,Etchers and Engravers,2.8425000000000002,2.59,2.311666666666667,2.9350000000000005,1.9975,1.715,2.105,42.5,52.5
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",2.7824999999999998,2.2857142857142856,2.31,2.7199999999999998,1.9025,1.405,2.063333333333333,40.3,50.3
51-9195.03,"Stone Cutters and Carvers, Manufacturing",2.7524999999999995,2.642857142857143,2.31,2.3449999999999998,1.8125,1.72,2.1233333333333335,45.2,55.2
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",2.8425000000000002,2.7328571428571427,2.27,3.16,2.0949999999999998,1.875,2.293333333333333,42.6,52.6
51-9195.05,"Potters, Manufacturing",2.7524999999999995,2.4271428571428575,2.2516666666666665,2.8425000000000002,1.375,1.59,2.0400000000000005,46.7,56.6
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",2.75,2.644285714285714,2.481666666666667,3.185,2.19,1.5,2.2083333333333335,37.1,47.1
51-9197.00,Tire Builders,2.4675000000000002,2.34,2.0216666666666665,2.7775,1.6575,1.4375,1.8966666666666665,44.7,54.7
51-9198.00,Helpers--Production Workers,2.5324999999999998,2.25,2.186666666666667,2.5275,1.81,1.4375,1.8966666666666665,42.9,52.9
53-1041.00,Aircraft Cargo Handling Supervisors,3.4025,3.16,3.0,2.625,1.75,1.9675,2.831666666666667,41.1,51.1
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",3.34,2.9657142857142853,3.0833333333333335,2.3125,1.4375,1.595,2.811666666666667,40.4,50.4
53-1042.01,Recycling Coordinators,3.5300000000000002,3.0171428571428573,3.0816666666666666,2.1574999999999998,1.0625,1.72,2.938333333333333,44.2,54.1
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,3.7199999999999998,3.282857142857143,3.3100000000000005,2.3449999999999998,1.78,1.6575,3.0016666666666665,37.0,47.1
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",3.7175000000000002,3.5328571428571434,3.02,3.9350000000000005,1.2175,2.2475,2.793333333333333,44.0,54.0
53-2012.00,Commercial Pilots,3.5949999999999998,3.4257142857142857,2.855,3.7175000000000002,1.565,2.0925000000000002,2.5833333333333335,42.4,52.4
53-2021.00,Air Traffic Controllers,3.875,3.694285714285715,3.1666666666666674,2.625,1.155,2.0324999999999998,2.7083333333333335,44.9,54.9
53-2022.00,Airfield Operations Specialists,3.7199999999999998,3.3042857142857143,3.125,2.4050000000000002,1.0625,1.7175,2.643333333333333,43.8,53.8
53-2031.00,Flight Attendants,3.5300000000000002,2.91,3.313333333333333,2.125,1.0,1.6275,2.23,43.4,53.4
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",3.125,2.8042857142857143,3.0,2.5324999999999998,1.8425,1.53,2.0850000000000004,38.1,48.1
53-3031.00,Driver/Sales Workers,3.2800000000000002,2.5357142857142856,2.77,2.3125,1.2175,1.5,2.0833333333333335,44.1,54.0
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,2.9074999999999998,2.552857142857143,2.293333333333333,3.2800000000000002,2.4074999999999998,1.345,2.105,35.2,45.2
53-3033.00,Light Truck Drivers,3.0275,2.442857142857143,2.355,2.4975,1.75,1.405,2.06,41.6,51.6
53-3052.00,"Bus Drivers, Transit and Intercity",2.8425000000000002,2.427142857142857,2.5600000000000005,2.9050000000000002,1.47,1.4375,2.0833333333333335,41.6,51.6
53-4011.00,Locomotive Engineers,3.4375,3.0700000000000003,2.418333333333333,3.4375,1.625,1.5325,2.2266666666666666,41.1,51.1
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",3.2199999999999998,2.9285714285714284,2.561666666666667,3.4025,2.5324999999999998,1.595,2.5,34.5,44.5
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",2.9675000000000002,2.712857142857143,2.645,2.9399999999999995,1.5325,1.31,2.188333333333333,38.8,48.8
53-4031.00,Railroad Conductors and Yardmasters,3.3425000000000002,3.107142857142857,2.981666666666666,2.9699999999999998,1.03,1.6575,2.688333333333333,43.0,53.0
53-4041.00,Subway and Streetcar Operators,3.2175000000000002,2.8200000000000003,2.811666666666667,3.2199999999999998,1.8425,1.345,2.186666666666667,35.6,45.7
53-5011.00,Sailors and Marine Oilers,2.9375,2.7142857142857144,2.7716666666666665,3.4050000000000002,2.4375,1.815,2.311666666666667,35.8,45.8
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",3.3125,3.0185714285714282,3.0416666666666665,3.25,2.5300000000000002,2.065,2.811666666666667,35.0,45.0
53-5022.00,Motorboat Operators,2.9699999999999998,2.7857142857142856,2.813333333333333,3.3775,2.4699999999999998,1.6575,2.5,33.9,43.9
53-5031.00,Ship Engineers,3.31,3.1257142857142854,2.563333333333333,3.6574999999999998,3.25,1.845,2.605,30.9,41.0
53-6011.00,Bridge and Lock Tenders,2.94,2.59,2.7283333333333335,2.7199999999999998,1.4675,1.34,1.8333333333333333,40.1,50.1
53-6021.00,Parking Attendants,3.0,2.357142857142857,2.6899999999999995,2.0275,1.25,1.4375,1.9583333333333333,44.5,54.5
53-6031.00,Automotive and Watercraft Service Attendants,2.9025,2.5357142857142856,2.7483333333333335,2.7475,2.5949999999999998,1.625,2.206666666666667,35.0,45.0
53-6041.00,Traffic Technicians,3.31,3.052857142857143,2.898333333333333,2.5324999999999998,1.75,2.4375,2.6666666666666665,45.6,55.6
53-6051.00,Transportation Inspectors,3.59,2.855714285714286,2.7883333333333336,2.5625,1.03,1.8425,2.688333333333333,47.1,57.0
53-6051.01,Aviation Inspectors,3.8149999999999995,3.2328571428571427,2.92,3.4375,2.3775,2.0324999999999998,2.5216666666666665,36.5,46.5
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",2.935,2.5171428571428573,2.373333333333333,3.1875,2.1225,1.75,1.8766666666666667,41.4,51.4
53-6061.00,Passenger Attendants,3.25,2.4271428571428575,3.168333333333333,2.2824999999999998,1.0,1.47,1.876666666666667,43.0,53.0
53-7011.00,Conveyor Operators and Tenders,2.9375,2.7328571428571427,2.5816666666666666,3.4399999999999995,2.06,1.72,2.3349999999999995,38.7,48.7
53-7021.00,Crane and Tower Operators,2.935,2.7514285714285713,2.331666666666667,3.2824999999999998,2.3449999999999998,1.53,2.0399999999999996,37.4,47.4
53-7031.00,Dredge Operators,2.5949999999999998,2.608571428571428,2.4583333333333335,3.1574999999999998,2.1875,1.5,2.206666666666667,37.4,47.4
53-7041.00,Hoist and Winch Operators,2.875,3.0,2.8733333333333335,3.125,2.375,1.4675,2.3733333333333335,33.2,43.3
53-7051.00,Industrial Truck and Tractor Operators,2.7525,2.337142857142857,2.2900000000000005,3.0324999999999998,2.0625,1.56,2.0833333333333335,40.4,50.4
53-7061.00,Cleaners of Vehicles and Equipment,2.3125,2.0714285714285716,2.105,2.7824999999999998,2.0324999999999998,1.31,1.9799999999999998,39.6,49.6
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",2.6574999999999998,2.1242857142857146,2.2716666666666665,2.31,1.6275,1.3125,1.9783333333333335,42.3,52.3
53-7062.04,Recycling and Reclamation Workers,2.7175000000000002,2.3742857142857146,2.2900000000000005,2.9050000000000002,1.97,1.375,1.9799999999999998,39.4,49.4
53-7063.00,Machine Feeders and Offbearers,2.6574999999999998,2.1785714285714284,2.1466666666666665,2.875,1.5625,1.3425,1.9383333333333332,42.8,52.8
53-7064.00,"Packers and Packagers, Hand",2.4975,2.1771428571428575,1.9966666666666668,2.0300000000000002,1.3125,1.375,1.7516666666666667,48.8,58.7
53-7065.00,Stockers and Order Fillers,2.9074999999999998,2.358571428571428,2.5216666666666665,2.1574999999999998,1.185,1.59,2.188333333333333,47.3,57.2
53-7071.00,Gas Compressor and Gas Pumping Station Operators,3.06,2.6957142857142857,2.5,3.5,2.31,1.8475,2.2483333333333335,38.6,48.6
53-7072.00,"Pump Operators, Except Wellhead Pumpers",3.0600000000000005,2.7685714285714282,2.5866666666666664,3.315,2.25,2.0025,2.395,39.9,49.9
53-7073.00,Wellhead Pumpers,2.8125,2.5714285714285716,2.125,3.3449999999999998,2.435,1.53,2.0,38.0,48.0
53-7081.00,Refuse and Recyclable Material Collectors,2.7199999999999998,2.108571428571428,2.23,2.6875,2.0,1.0,1.5433333333333332,34.8,44.8
53-7121.00,"Tank Car, Truck, and Ship Loaders",3.0625,2.59,2.4166666666666665,3.25,2.125,1.7825,2.436666666666667,40.1,50.1
